2025-05-30 21:12:42,503 - GameLogger - INFO - Gemini API 키가 성공적으로 설정되었어요! 냐옹! 🚀
2025-05-30 21:12:46,771 - GameLogger - INFO - 프로빈스 1 생성: 타일 5개, 인구 55,000, GDP 92,000
2025-05-30 21:12:48,382 - GameLogger - INFO - 프로빈스 908 생성: 타일 200개, 인구 250,000, GDP 560,000
2025-05-30 21:12:48,384 - GameLogger - INFO - 프로빈스 909 생성: 타일 37개, 인구 87,000, GDP 168,800
2025-05-30 21:12:48,385 - GameLogger - INFO - 프로빈스 910 생성: 타일 200개, 인구 250,000, GDP 560,000
2025-05-30 21:12:48,387 - GameLogger - INFO - 프로빈스 911 생성: 타일 200개, 인구 250,000, GDP 560,000
2025-05-30 21:12:48,389 - GameLogger - INFO - 프로빈스 912 생성: 타일 200개, 인구 250,000, GDP 560,000
2025-05-30 21:12:48,391 - GameLogger - INFO - 프로빈스 913 생성: 타일 200개, 인구 250,000, GDP 560,000
2025-05-30 21:12:48,391 - GameLogger - INFO - 프로빈스 914 생성: 타일 1개, 인구 51,000, GDP 82,400
2025-05-30 21:12:48,393 - GameLogger - INFO - 프로빈스 915 생성: 타일 200개, 인구 250,000, GDP 560,000
2025-05-30 21:12:48,396 - GameLogger - INFO - 프로빈스 916 생성: 타일 200개, 인구 250,000, GDP 560,000
2025-05-30 21:12:48,397 - GameLogger - INFO - 프로빈스 917 생성: 타일 200개, 인구 250,000, GDP 560,000
2025-05-30 21:12:48,399 - GameLogger - INFO - 프로빈스 918 생성: 타일 200개, 인구 250,000, GDP 560,000
2025-05-30 21:12:48,402 - GameLogger - INFO - 프로빈스 919 생성: 타일 200개, 인구 250,000, GDP 560,000
2025-05-30 21:12:48,403 - GameLogger - INFO - 프로빈스 920 생성: 타일 200개, 인구 250,000, GDP 560,000
2025-05-30 21:12:48,405 - GameLogger - INFO - 프로빈스 921 생성: 타일 200개, 인구 250,000, GDP 560,000
2025-05-30 21:12:48,407 - GameLogger - INFO - 프로빈스 922 생성: 타일 200개, 인구 250,000, GDP 560,000
2025-05-30 21:12:48,407 - GameLogger - INFO - 프로빈스 923 생성: 타일 7개, 인구 57,000, GDP 96,800
2025-05-30 21:12:48,408 - GameLogger - INFO - 프로빈스 924 생성: 타일 200개, 인구 250,000, GDP 560,000
2025-05-30 21:12:48,409 - GameLogger - INFO - 프로빈스 925 생성: 타일 2개, 인구 52,000, GDP 84,800
2025-05-30 21:12:48,410 - GameLogger - INFO - 프로빈스 926 생성: 타일 200개, 인구 250,000, GDP 560,000
2025-05-30 21:12:48,412 - GameLogger - INFO - 프로빈스 927 생성: 타일 200개, 인구 250,000, GDP 560,000
2025-05-30 21:12:48,415 - GameLogger - INFO - 프로빈스 928 생성: 타일 200개, 인구 250,000, GDP 560,000
2025-05-30 21:12:48,417 - GameLogger - INFO - 프로빈스 929 생성: 타일 200개, 인구 250,000, GDP 560,000
2025-05-30 21:12:48,419 - GameLogger - INFO - 프로빈스 930 생성: 타일 200개, 인구 250,000, GDP 560,000
2025-05-30 21:12:48,421 - GameLogger - INFO - 프로빈스 931 생성: 타일 200개, 인구 250,000, GDP 560,000
2025-05-30 21:12:48,423 - GameLogger - INFO - 프로빈스 932 생성: 타일 200개, 인구 250,000, GDP 560,000
2025-05-30 21:12:48,425 - GameLogger - INFO - 프로빈스 933 생성: 타일 200개, 인구 250,000, GDP 560,000
2025-05-30 21:12:48,425 - GameLogger - INFO - 프로빈스 934 생성: 타일 2개, 인구 52,000, GDP 84,800
2025-05-30 21:12:48,427 - GameLogger - INFO - 프로빈스 935 생성: 타일 200개, 인구 250,000, GDP 560,000
2025-05-30 21:12:48,429 - GameLogger - INFO - 프로빈스 936 생성: 타일 200개, 인구 250,000, GDP 560,000
2025-05-30 21:12:48,431 - GameLogger - INFO - 프로빈스 937 생성: 타일 200개, 인구 250,000, GDP 560,000
2025-05-30 21:12:48,431 - GameLogger - INFO - 프로빈스 938 생성: 타일 10개, 인구 60,000, GDP 104,000
2025-05-30 21:12:48,433 - GameLogger - INFO - 프로빈스 939 생성: 타일 200개, 인구 250,000, GDP 560,000
2025-05-30 21:12:48,435 - GameLogger - INFO - 프로빈스 940 생성: 타일 200개, 인구 250,000, GDP 560,000
2025-05-30 21:12:48,440 - GameLogger - INFO - 프로빈스 941 생성: 타일 200개, 인구 250,000, GDP 560,000
2025-05-30 21:12:48,443 - GameLogger - INFO - 프로빈스 942 생성: 타일 200개, 인구 250,000, GDP 560,000
2025-05-30 21:12:48,445 - GameLogger - INFO - 프로빈스 943 생성: 타일 200개, 인구 250,000, GDP 560,000
2025-05-30 21:12:48,447 - GameLogger - INFO - 프로빈스 944 생성: 타일 200개, 인구 250,000, GDP 560,000
2025-05-30 21:12:48,449 - GameLogger - INFO - 프로빈스 945 생성: 타일 200개, 인구 250,000, GDP 560,000
2025-05-30 21:12:48,451 - GameLogger - INFO - 프로빈스 946 생성: 타일 200개, 인구 250,000, GDP 560,000
2025-05-30 21:12:48,452 - GameLogger - INFO - 프로빈스 947 생성: 타일 200개, 인구 250,000, GDP 560,000
2025-05-30 21:12:48,454 - GameLogger - INFO - 프로빈스 948 생성: 타일 200개, 인구 250,000, GDP 560,000
2025-05-30 21:12:48,456 - GameLogger - INFO - 프로빈스 949 생성: 타일 200개, 인구 250,000, GDP 560,000
2025-05-30 21:12:48,458 - GameLogger - INFO - 프로빈스 950 생성: 타일 200개, 인구 250,000, GDP 560,000
2025-05-30 21:12:48,460 - GameLogger - INFO - 프로빈스 951 생성: 타일 200개, 인구 250,000, GDP 560,000
2025-05-30 21:12:48,462 - GameLogger - INFO - 프로빈스 952 생성: 타일 200개, 인구 250,000, GDP 560,000
2025-05-30 21:12:48,465 - GameLogger - INFO - 프로빈스 953 생성: 타일 200개, 인구 250,000, GDP 560,000
2025-05-30 21:12:48,467 - GameLogger - INFO - 프로빈스 954 생성: 타일 200개, 인구 250,000, GDP 560,000
2025-05-30 21:12:48,468 - GameLogger - INFO - 프로빈스 955 생성: 타일 98개, 인구 148,000, GDP 315,200
2025-05-30 21:12:48,469 - GameLogger - INFO - 프로빈스 956 생성: 타일 200개, 인구 250,000, GDP 560,000
2025-05-30 21:12:48,471 - GameLogger - INFO - 프로빈스 957 생성: 타일 200개, 인구 250,000, GDP 560,000
2025-05-30 21:12:48,473 - GameLogger - INFO - 프로빈스 958 생성: 타일 200개, 인구 250,000, GDP 560,000
2025-05-30 21:12:48,475 - GameLogger - INFO - 프로빈스 959 생성: 타일 200개, 인구 250,000, GDP 560,000
2025-05-30 21:12:48,476 - GameLogger - INFO - 프로빈스 960 생성: 타일 200개, 인구 250,000, GDP 560,000
2025-05-30 21:12:48,477 - GameLogger - INFO - 프로빈스 961 생성: 타일 7개, 인구 57,000, GDP 96,800
2025-05-30 21:12:48,479 - GameLogger - INFO - 프로빈스 962 생성: 타일 200개, 인구 250,000, GDP 560,000
2025-05-30 21:12:48,481 - GameLogger - INFO - 프로빈스 963 생성: 타일 200개, 인구 250,000, GDP 560,000
2025-05-30 21:12:48,484 - GameLogger - INFO - 프로빈스 964 생성: 타일 200개, 인구 250,000, GDP 560,000
2025-05-30 21:12:48,486 - GameLogger - INFO - 프로빈스 965 생성: 타일 200개, 인구 250,000, GDP 560,000
2025-05-30 21:12:48,487 - GameLogger - INFO - 프로빈스 966 생성: 타일 200개, 인구 250,000, GDP 560,000
2025-05-30 21:12:48,489 - GameLogger - INFO - 프로빈스 967 생성: 타일 200개, 인구 250,000, GDP 560,000
2025-05-30 21:12:48,493 - GameLogger - INFO - 프로빈스 968 생성: 타일 200개, 인구 250,000, GDP 560,000
2025-05-30 21:12:48,496 - GameLogger - INFO - 프로빈스 969 생성: 타일 200개, 인구 250,000, GDP 560,000
2025-05-30 21:12:48,498 - GameLogger - INFO - 프로빈스 970 생성: 타일 200개, 인구 250,000, GDP 560,000
2025-05-30 21:12:48,499 - GameLogger - INFO - 프로빈스 971 생성: 타일 30개, 인구 80,000, GDP 152,000
2025-05-30 21:12:48,501 - GameLogger - INFO - 프로빈스 972 생성: 타일 200개, 인구 250,000, GDP 560,000
2025-05-30 21:12:48,503 - GameLogger - INFO - 프로빈스 973 생성: 타일 200개, 인구 250,000, GDP 560,000
2025-05-30 21:12:48,506 - GameLogger - INFO - 프로빈스 974 생성: 타일 200개, 인구 250,000, GDP 560,000
2025-05-30 21:12:48,508 - GameLogger - INFO - 프로빈스 975 생성: 타일 200개, 인구 250,000, GDP 560,000
2025-05-30 21:12:48,511 - GameLogger - INFO - 프로빈스 976 생성: 타일 200개, 인구 250,000, GDP 560,000
2025-05-30 21:12:48,513 - GameLogger - INFO - 프로빈스 977 생성: 타일 200개, 인구 250,000, GDP 560,000
2025-05-30 21:12:48,514 - GameLogger - INFO - 프로빈스 978 생성: 타일 34개, 인구 84,000, GDP 161,600
2025-05-30 21:12:48,516 - GameLogger - INFO - 프로빈스 979 생성: 타일 200개, 인구 250,000, GDP 560,000
2025-05-30 21:12:48,519 - GameLogger - INFO - 프로빈스 980 생성: 타일 200개, 인구 250,000, GDP 560,000
2025-05-30 21:12:48,521 - GameLogger - INFO - 프로빈스 981 생성: 타일 200개, 인구 250,000, GDP 560,000
2025-05-30 21:12:48,523 - GameLogger - INFO - 프로빈스 982 생성: 타일 10개, 인구 60,000, GDP 104,000
2025-05-30 21:12:48,525 - GameLogger - INFO - 프로빈스 983 생성: 타일 79개, 인구 129,000, GDP 269,600
2025-05-30 21:12:48,527 - GameLogger - INFO - 프로빈스 984 생성: 타일 200개, 인구 250,000, GDP 560,000
2025-05-30 21:12:48,529 - GameLogger - INFO - 프로빈스 985 생성: 타일 15개, 인구 65,000, GDP 116,000
2025-05-30 21:12:48,532 - GameLogger - INFO - 프로빈스 986 생성: 타일 200개, 인구 250,000, GDP 560,000
2025-05-30 21:12:48,535 - GameLogger - INFO - 프로빈스 987 생성: 타일 200개, 인구 250,000, GDP 560,000
2025-05-30 21:12:48,537 - GameLogger - INFO - 프로빈스 988 생성: 타일 200개, 인구 250,000, GDP 560,000
2025-05-30 21:12:48,539 - GameLogger - INFO - 프로빈스 989 생성: 타일 200개, 인구 250,000, GDP 560,000
2025-05-30 21:12:48,541 - GameLogger - INFO - 프로빈스 990 생성: 타일 200개, 인구 250,000, GDP 560,000
2025-05-30 21:12:48,543 - GameLogger - INFO - 프로빈스 991 생성: 타일 7개, 인구 57,000, GDP 96,800
2025-05-30 21:12:48,545 - GameLogger - INFO - 프로빈스 992 생성: 타일 200개, 인구 250,000, GDP 560,000
2025-05-30 21:12:48,548 - GameLogger - INFO - 프로빈스 993 생성: 타일 200개, 인구 250,000, GDP 560,000
2025-05-30 21:12:48,550 - GameLogger - INFO - 프로빈스 994 생성: 타일 200개, 인구 250,000, GDP 560,000
2025-05-30 21:12:48,550 - GameLogger - INFO - 프로빈스 995 생성: 타일 13개, 인구 63,000, GDP 111,200
2025-05-30 21:12:48,554 - GameLogger - INFO - 프로빈스 996 생성: 타일 200개, 인구 250,000, GDP 560,000
2025-05-30 21:12:48,558 - GameLogger - INFO - 프로빈스 997 생성: 타일 200개, 인구 250,000, GDP 560,000
2025-05-30 21:12:48,560 - GameLogger - INFO - 프로빈스 998 생성: 타일 200개, 인구 250,000, GDP 560,000
2025-05-30 21:12:48,564 - GameLogger - INFO - 프로빈스 999 생성: 타일 200개, 인구 250,000, GDP 560,000
2025-05-30 21:12:48,566 - GameLogger - INFO - 프로빈스 1000 생성: 타일 200개, 인구 250,000, GDP 560,000
2025-05-30 21:12:48,569 - GameLogger - INFO - 프로빈스 1001 생성: 타일 24개, 인구 74,000, GDP 137,600
2025-05-30 21:12:48,571 - GameLogger - INFO - 프로빈스 1002 생성: 타일 200개, 인구 250,000, GDP 560,000
2025-05-30 21:12:48,573 - GameLogger - INFO - 프로빈스 1003 생성: 타일 200개, 인구 250,000, GDP 560,000
2025-05-30 21:12:48,575 - GameLogger - INFO - 프로빈스 1004 생성: 타일 200개, 인구 250,000, GDP 560,000
2025-05-30 21:12:48,578 - GameLogger - INFO - 프로빈스 1005 생성: 타일 78개, 인구 128,000, GDP 267,200
2025-05-30 21:12:48,579 - GameLogger - INFO - 프로빈스 1006 생성: 타일 22개, 인구 72,000, GDP 132,800
2025-05-30 21:12:48,581 - GameLogger - INFO - 프로빈스 1007 생성: 타일 200개, 인구 250,000, GDP 560,000
2025-05-30 21:12:48,585 - GameLogger - INFO - 프로빈스 1008 생성: 타일 200개, 인구 250,000, GDP 560,000
2025-05-30 21:12:48,586 - GameLogger - INFO - 프로빈스 1009 생성: 타일 3개, 인구 53,000, GDP 87,200
2025-05-30 21:12:48,587 - GameLogger - INFO - 프로빈스 1010 생성: 타일 1개, 인구 51,000, GDP 82,400
2025-05-30 21:12:48,591 - GameLogger - INFO - 프로빈스 1011 생성: 타일 200개, 인구 250,000, GDP 560,000
2025-05-30 21:12:48,595 - GameLogger - INFO - 프로빈스 1012 생성: 타일 4개, 인구 54,000, GDP 89,600
2025-05-30 21:12:48,597 - GameLogger - INFO - 프로빈스 1013 생성: 타일 17개, 인구 67,000, GDP 120,800
2025-05-30 21:12:48,600 - GameLogger - INFO - 프로빈스 1014 생성: 타일 100개, 인구 150,000, GDP 320,000
2025-05-30 21:12:48,614 - GameLogger - INFO - 프로빈스 1015 생성: 타일 50개, 인구 100,000, GDP 200,000
